run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23
1258.0,337.0,2213.0,2573.0,2480.0,3394.0,1750.0,3351.0,3106.0,78.0,2542.0,1698.0,2454.0,,3411.0,320.0,2384.0,2190.0,795.0,3111.0,,1213.0,951.0,1106.0
307.0,1591.0,529.0,16.0,2866.0,1765.0,2882.0,122.0,1431.0,2020.0,2830.0,1607.0,2298.0,,2535.0,1183.0,2263.0,1118.0,164.0,296.0,,674.0,1313.0,24.0
442.0,1266.0,516.0,1232.0,445.0,2991.0,974.0,1292.0,2326.0,2064.0,1551.0,2428.0,340.0,,2707.0,2121.0,2112.0,2771.0,777.0,2881.0,,1479.0,754.0,445.0
2140.0,482.0,2353.0,2583.0,1684.0,1457.0,1947.0,2527.0,936.0,780.0,16.0,2421.0,827.0,,2696.0,761.0,2040.0,2157.0,2527.0,1100.0,,564.0,405.0,3086.0
1417.0,2618.0,2426.0,1644.0,5.0,759.0,2406.0,1308.0,1417.0,612.0,2605.0,2433.0,2866.0,,666.0,1650.0,2889.0,742.0,493.0,2375.0,,3160.0,701.0,1340.0
1210.0,1107.0,2202.0,581.0,972.0,3362.0,771.0,2354.0,1095.0,1294.0,3384.0,2410.0,1330.0,,107.0,1493.0,2449.0,2146.0,1103.0,1216.0,,590.0,442.0,1302.0
1524.0,3342.0,3079.0,794.0,2432.0,1919.0,1671.0,1196.0,1805.0,1290.0,14.0,2435.0,2424.0,,336.0,468.0,565.0,504.0,2020.0,3045.0,,2520.0,468.0,1258.0
2475.0,1456.0,2153.0,1098.0,2260.0,1368.0,972.0,3150.0,1130.0,440.0,1232.0,666.0,1581.0,,1661.0,324.0,3076.0,442.0,2064.0,915.0,,1270.0,1926.0,2518.0
666.0,513.0,1769.0,1124.0,468.0,2180.0,1450.0,255.0,16.0,1039.0,2523.0,2424.0,2522.0,,248.0,438.0,2366.0,1191.0,1290.0,2184.0,,2243.0,73.0,1607.0
1691.0,611.0,1259.0,14.0,1549.0,1026.0,1746.0,3083.0,1572.0,99.0,2573.0,2260.0,1017.0,,761.0,25.0,2682.0,20.0,612.0,292.0,,2326.0,1586.0,299.0
2260.0,1435.0,3014.0,242.0,292.0,1157.0,1894.0,898.0,3105.0,795.0,3113.0,2143.0,3392.0,,1644.0,728.0,3096.0,2941.0,1294.0,2148.0,,359.0,1585.0,1210.0
299.0,359.0,1846.0,1719.0,89.0,1.0,230.0,3183.0,2531.0,2527.0,756.0,3392.0,2480.0,,572.0,866.0,964.0,2326.0,1616.0,126.0,,221.0,682.0,1107.0
1601.0,485.0,1501.0,852.0,721.0,1686.0,2135.0,3181.0,2478.0,630.0,1098.0,2432.0,337.0,,1798.0,951.0,2396.0,33.0,78.0,1787.0,,3387.0,438.0,2272.0
2157.0,1055.0,2443.0,2542.0,2481.0,1529.0,1781.0,946.0,2154.0,1942.0,824.0,1781.0,2481.0,,3112.0,388.0,2268.0,1111.0,1039.0,727.0,,2468.0,866.0,2260.0
43.0,1581.0,1910.0,438.0,2272.0,1875.0,2146.0,1467.0,2147.0,553.0,168.0,2710.0,585.0,,835.0,2418.0,159.0,1492.0,630.0,849.0,,1107.0,978.0,1399.0
691.0,3392.0,198.0,756.0,1524.0,1802.0,1707.0,376.0,2811.0,864.0,1066.0,3245.0,1258.0,,3028.0,755.0,218.0,409.0,440.0,2421.0,,371.0,1307.0,2821.0
3181.0,2522.0,2300.0,216.0,1806.0,1421.0,2344.0,1812.0,2835.0,1132.0,1636.0,1187.0,1106.0,,2534.0,754.0,2376.0,3209.0,553.0,2906.0,,1672.0,2418.0,3181.0
3109.0,2481.0,159.0,1181.0,753.0,1435.0,1236.0,123.0,14.0,29.0,216.0,1939.0,89.0,,755.0,1577.0,3107.0,941.0,1132.0,3210.0,,3181.0,755.0,1256.0
1289.0,2521.0,1049.0,1661.0,743.0,631.0,723.0,1463.0,2852.0,1102.0,1466.0,1812.0,857.0,,1241.0,1926.0,2395.0,794.0,1942.0,1477.0,,2672.0,343.0,1248.0
322.0,2866.0,1427.0,1066.0,2935.0,2343.0,1106.0,2914.0,700.0,96.0,1661.0,2569.0,167.0,,3362.0,1307.0,3187.0,1036.0,864.0,1707.0,,1581.0,722.0,1182.0
1399.0,1110.0,2982.0,743.0,2232.0,349.0,3245.0,2751.0,1603.0,870.0,196.0,1221.0,1110.0,,337.0,405.0,2322.0,1052.0,1104.0,841.0,,2522.0,293.0,1212.0
50.0,1684.0,2442.0,288.0,393.0,1948.0,234.0,1210.0,129.0,1436.0,2241.0,3150.0,2521.0,,2154.0,1313.0,2985.0,371.0,29.0,2569.0,,3392.0,1798.0,2935.0
2477.0,1437.0,2345.0,2241.0,337.0,1979.0,1187.0,2411.0,3148.0,787.0,15.0,1947.0,1684.0,,45.0,1463.0,2295.0,2555.0,99.0,73.0,,445.0,581.0,1691.0
1111.0,89.0,2189.0,1439.0,1698.0,3066.0,1939.0,3118.0,116.0,320.0,743.0,2081.0,1437.0,,1268.0,587.0,2254.0,346.0,1102.0,2693.0,,5.0,1577.0,1190.0
143.0,2480.0,980.0,2133.0,2376.0,467.0,2414.0,1187.0,3128.0,324.0,618.0,2454.0,2272.0,,2527.0,473.0,2835.0,2033.0,96.0,2467.0,,1437.0,742.0,1292.0
585.0,2146.0,2533.0,2418.0,1496.0,2407.0,899.0,2444.0,2776.0,2154.0,2133.0,2269.0,1168.0,,2020.0,1119.0,1983.0,211.0,1340.0,1326.0,,2481.0,1207.0,691.0
428.0,2421.0,2544.0,313.0,1437.0,3037.0,2321.0,516.0,15.0,468.0,1926.0,461.0,1487.0,,1319.0,722.0,1958.0,293.0,787.0,926.0,,1110.0,1943.0,307.0
1671.0,1168.0,1457.0,722.0,521.0,297.0,1500.0,2523.0,1036.0,669.0,177.0,11.0,2527.0,,612.0,1719.0,1513.0,1603.0,320.0,1322.0,,2866.0,743.0,2135.0
2917.0,2710.0,2860.0,1340.0,1106.0,3327.0,89.0,1476.0,1564.0,728.0,1242.0,2663.0,1463.0,,777.0,1585.0,2444.0,324.0,1436.0,2628.0,,1698.0,1719.0,1196.0
379.0,2435.0,2663.0,1551.0,2108.0,3063.0,3083.0,3369.0,2518.0,248.0,3188.0,2534.0,721.0,,1598.0,682.0,579.0,670.0,870.0,565.0,,1684.0,793.0,2140.0
1748.0,994.0,950.0,488.0,1221.0,755.0,1499.0,651.0,2713.0,369.0,129.0,1217.0,1607.0,,492.0,293.0,345.0,2519.0,324.0,425.0,,666.0,595.0,585.0
440.0,1106.0,1646.0,15.0,167.0,1718.0,1379.0,1180.0,754.0,702.0,1439.0,196.0,461.0,,1622.0,73.0,3151.0,1811.0,728.0,140.0,,2521.0,790.0,1105.0
2428.0,445.0,1875.0,1242.0,1855.0,3077.0,2232.0,1432.0,1439.0,1493.0,1047.0,1894.0,113.0,,2064.0,743.0,3231.0,1095.0,248.0,1324.0,,89.0,473.0,292.0
504.0,2260.0,671.0,1466.0,842.0,2582.0,2038.0,521.0,1098.0,25.0,1419.0,1581.0,3181.0,,630.0,942.0,1940.0,1312.0,2154.0,155.0,,842.0,388.0,2477.0
1492.0,1239.0,1145.0,1047.0,2569.0,2242.0,2436.0,438.0,289.0,1340.0,1929.0,2522.0,1221.0,,1294.0,1207.0,1777.0,2265.0,412.0,1143.0,,2480.0,288.0,859.0
1793.0,299.0,3368.0,3188.0,1607.0,2837.0,1217.0,845.0,12.0,835.0,488.0,313.0,292.0,,1154.0,1644.0,3041.0,440.0,951.0,1684.0,,721.0,1181.0,2468.0
1307.0,743.0,2377.0,1419.0,1182.0,2425.0,842.0,307.0,595.0,412.0,2198.0,1017.0,516.0,,456.0,793.0,1033.0,2900.0,468.0,2081.0,,2534.0,1950.0,743.0
670.0,461.0,1459.0,211.0,113.0,185.0,1066.0,3115.0,340.0,951.0,143.0,2521.0,1214.0,,2232.0,1586.0,2236.0,1280.0,1704.0,343.0,,1106.0,1463.0,2475.0
2935.0,1698.0,2192.0,1285.0,1750.0,818.0,3183.0,2475.0,1047.0,2418.0,3290.0,842.0,1196.0,,440.0,1242.0,1890.0,2154.0,369.0,461.0,,1168.0,867.0,1098.0
409.0,963.0,3341.0,870.0,1214.0,693.0,2121.0,945.0,663.0,1313.0,343.0,2481.0,445.0,,1290.0,361.0,2370.0,1524.0,2418.0,1344.0,,1607.0,242.0,428.0
2143.0,2821.0,3111.0,1307.0,24.0,516.0,1065.0,3313.0,1811.0,754.0,312.0,1106.0,2710.0,,1039.0,1798.0,1636.0,16.0,669.0,2428.0,,2710.0,1551.0,1214.0
1414.0,2143.0,2129.0,951.0,2428.0,692.0,1308.0,1066.0,728.0,1307.0,3349.0,167.0,1577.0,,1103.0,288.0,1400.0,1793.0,25.0,2272.0,,1124.0,852.0,1289.0
16.0,1432.0,2144.0,790.0,2421.0,3067.0,11.0,2269.0,288.0,343.0,1539.0,1168.0,1671.0,,765.0,1950.0,3092.0,700.0,702.0,2432.0,,1487.0,587.0,1437.0
1481.0,721.0,1946.0,468.0,2430.0,2414.0,1182.0,2372.0,520.0,1577.0,108.0,1110.0,741.0,,864.0,978.0,1007.0,1572.0,617.0,1607.0,,2821.0,794.0,736.0
1047.0,1487.0,2580.0,1577.0,2321.0,1641.0,376.0,2454.0,1456.0,1926.0,1036.0,1691.0,2432.0,,99.0,581.0,2892.0,1181.0,73.0,1698.0,,1660.0,1644.0,468.0
2158.0,2272.0,1991.0,473.0,666.0,2544.0,3343.0,80.0,1289.0,1640.0,3074.0,2272.0,736.0,,1597.0,442.0,2079.0,2478.0,754.0,1182.0,,113.0,313.0,2506.0
1324.0,292.0,2404.0,1586.0,2433.0,2934.0,1210.0,1258.0,420.0,73.0,977.0,89.0,2516.0,,795.0,242.0,432.0,468.0,1577.0,1581.0,,2272.0,2583.0,290.0
361.0,857.0,2236.0,1036.0,2410.0,1679.0,741.0,2503.0,1586.0,1603.0,2683.0,1671.0,307.0,,1942.0,2513.0,2625.0,1650.0,1307.0,2522.0,,857.0,1242.0,461.0
129.0,516.0,586.0,977.0,2143.0,1673.0,3362.0,372.0,1024.0,438.0,3081.0,113.0,3086.0,,1616.0,742.0,2069.0,43.0,1313.0,3392.0,,461.0,977.0,1524.0
2506.0,1124.0,3415.0,343.0,2435.0,2434.0,3150.0,3210.0,1340.0,790.0,1586.0,3086.0,972.0,,553.0,977.0,3093.0,1064.0,1586.0,1110.0,,2260.0,108.0,1672.0
1196.0,50.0,3008.0,3074.0,2710.0,198.0,1723.0,2429.0,211.0,1586.0,245.0,1437.0,2435.0,,1104.0,790.0,1486.0,1047.0,1603.0,313.0,,743.0,1036.0,1472.0
38.0,728.0,2494.0,1926.0,2424.0,2448.0,2411.0,3362.0,876.0,722.0,211.0,1487.0,513.0,,1436.0,1943.0,2211.0,754.0,835.0,1362.0,,963.0,1491.0,664.0
2555.0,741.0,1859.0,361.0,3245.0,2424.0,1054.0,1401.0,1119.0,1463.0,700.0,24.0,1256.0,,96.0,1017.0,2377.0,1439.0,438.0,1017.0,,1239.0,1929.0,50.0
2421.0,1607.0,157.0,1929.0,2882.0,305.0,2354.0,1687.0,722.0,682.0,2513.0,721.0,1499.0,,324.0,313.0,3035.0,14.0,978.0,337.0,,2421.0,520.0,1666.0
1530.0,255.0,1794.0,3349.0,2140.0,2300.0,3118.0,2298.0,669.0,1108.0,3182.0,337.0,2433.0,,728.0,595.0,2325.0,595.0,1926.0,1214.0,,513.0,430.0,1606.0
14.0,2935.0,2207.0,595.0,461.0,3086.0,1302.0,1054.0,2146.0,978.0,615.0,2882.0,2410.0,,320.0,1672.0,2038.0,15.0,1640.0,2521.0,,2146.0,1066.0,2525.0
1225.0,1221.0,1792.0,2683.0,1499.0,2676.0,2914.0,1277.0,664.0,1585.0,455.0,723.0,2428.0,,1102.0,1551.0,2640.0,1622.0,866.0,167.0,,2432.0,1074.0,126.0
728.0,927.0,758.0,871.0,1168.0,2352.0,912.0,1287.0,790.0,91.0,2427.0,771.0,2421.0,,787.0,5.0,1202.0,1098.0,91.0,2480.0,,1287.0,1098.0,137.0
1472.0,1660.0,2142.0,108.0,771.0,436.0,1487.0,3416.0,1442.0,1492.0,1407.0,972.0,666.0,,669.0,216.0,1323.0,289.0,793.0,1437.0,,741.0,3074.0,1481.0
2433.0,1452.0,2058.0,1539.0,2821.0,3341.0,3010.0,638.0,1453.0,2121.0,1577.0,2344.0,2430.0,,1132.0,867.0,399.0,520.0,1493.0,842.0,,1452.0,2513.0,1225.0
2410.0,281.0,1368.0,3081.0,1671.0,1923.0,1467.0,225.0,852.0,866.0,1074.0,1330.0,2143.0,,1340.0,2830.0,2994.0,420.0,1108.0,89.0,,1221.0,20.0,2158.0
2430.0,2432.0,2891.0,618.0,230.0,3364.0,2516.0,1524.0,1232.0,701.0,2518.0,2146.0,2569.0,,29.0,1491.0,582.0,288.0,1492.0,2477.0,,516.0,168.0,361.0
2108.0,1256.0,2590.0,430.0,1781.0,500.0,2072.0,1273.0,864.0,405.0,1456.0,3362.0,24.0,,754.0,794.0,2238.0,790.0,1585.0,2516.0,,337.0,1636.0,513.0
1746.0,2424.0,1935.0,245.0,1110.0,956.0,1318.0,281.0,1640.0,1719.0,871.0,292.0,2344.0,,1926.0,2518.0,1960.0,728.0,1463.0,721.0,,322.0,3081.0,43.0
1947.0,1161.0,500.0,2427.0,2146.0,326.0,1180.0,1851.0,1426.0,442.0,880.0,899.0,2108.0,,1307.0,2583.0,2424.0,1004.0,1650.0,521.0,,255.0,2830.0,1660.0
2321.0,113.0,2695.0,700.0,1691.0,2426.0,609.0,1577.0,1614.0,388.0,329.0,2140.0,1894.0,,790.0,20.0,1705.0,876.0,405.0,611.0,,521.0,1466.0,523.0
1894.0,1691.0,830.0,1463.0,1217.0,2860.0,3151.0,757.0,1004.0,1650.0,587.0,1302.0,974.0,,870.0,312.0,2607.0,864.0,701.0,3086.0,,167.0,2427.0,728.0
974.0,2428.0,1923.0,2513.0,1939.0,433.0,122.0,1552.0,428.0,5.0,1210.0,857.0,2414.0,,1313.0,1929.0,2568.0,1586.0,388.0,113.0,,691.0,2683.0,2516.0
1781.0,167.0,3292.0,455.0,2406.0,2663.0,638.0,994.0,1585.0,793.0,3112.0,2516.0,1947.0,,343.0,3349.0,438.0,1564.0,743.0,1671.0,,299.0,1047.0,1417.0
1707.0,5.0,2299.0,1981.0,2436.0,2213.0,516.0,1124.0,1472.0,761.0,1672.0,1214.0,1746.0,,468.0,1539.0,1353.0,1268.0,682.0,1168.0,,3086.0,5.0,666.0
2882.0,666.0,1055.0,1210.0,1236.0,1792.0,3086.0,2905.0,112.0,1119.0,174.0,1500.0,1707.0,,1603.0,1466.0,554.0,2518.0,293.0,1221.0,,292.0,725.0,1671.0
2406.0,2516.0,1337.0,3182.0,723.0,184.0,3313.0,507.0,587.0,942.0,1124.0,1236.0,1750.0,,369.0,2318.0,2493.0,1503.0,343.0,1124.0,,994.0,1456.0,16.0
1904.0,1214.0,1576.0,615.0,1500.0,12.0,2376.0,81.0,1666.0,1798.0,1981.0,736.0,1855.0,,1493.0,430.0,1671.0,1289.0,755.0,1258.0,,1432.0,3349.0,15.0
1855.0,2387.0,623.0,1074.0,1318.0,2982.0,50.0,2850.0,1491.0,473.0,1463.0,296.0,771.0,,1577.0,1541.0,2722.0,936.0,595.0,1499.0,,281.0,1210.0,1447.0
461.0,2135.0,2341.0,2518.0,2344.0,2341.0,3369.0,2375.0,348.0,293.0,3051.0,230.0,1236.0,,1640.0,3074.0,2148.0,1340.0,2121.0,972.0,,2428.0,216.0,1285.0
2414.0,1182.0,563.0,329.0,2038.0,1983.0,2848.0,2072.0,290.0,755.0,672.0,1499.0,296.0,,1492.0,618.0,2133.0,663.0,473.0,2410.0,,1214.0,3113.0,2531.0
3115.0,1671.0,2579.0,428.0,2081.0,2003.0,651.0,92.0,1454.0,1183.0,1046.0,2862.0,1379.0,,493.0,3081.0,1617.0,787.0,761.0,1487.0,,2435.0,3182.0,963.0
1750.0,24.0,2060.0,672.0,2516.0,829.0,736.0,2784.0,1197.0,1950.0,1917.0,1318.0,2146.0,,1704.0,1066.0,2939.0,1597.0,722.0,24.0,,2516.0,245.0,2428.0
230.0,1302.0,2398.0,1017.0,1450.0,1946.0,1452.0,131.0,753.0,595.0,80.0,376.0,2406.0,,164.0,2427.0,2610.0,2020.0,1719.0,899.0,,2424.0,197.0,1530.0
1939.0,3086.0,1445.0,312.0,899.0,1427.0,946.0,168.0,3074.0,288.0,197.0,234.0,3151.0,,1463.0,1098.0,717.0,612.0,587.0,445.0,,1671.0,615.0,2143.0
2411.0,565.0,414.0,80.0,234.0,1806.0,1812.0,91.0,1285.0,1207.0,259.0,2527.0,2882.0,,780.0,3113.0,244.0,777.0,5.0,1302.0,,2569.0,700.0,1024.0
2436.0,2569.0,1435.0,1917.0,3010.0,1756.0,533.0,2325.0,1793.0,1242.0,1119.0,2821.0,723.0,,702.0,168.0,2334.0,1319.0,1798.0,3181.0,,2935.0,1124.0,2433.0
3150.0,396.0,3083.0,824.0,1379.0,1766.0,513.0,2899.0,1672.0,581.0,2420.0,1292.0,3118.0,,722.0,1636.0,513.0,1598.0,442.0,2433.0,,2135.0,428.0,2421.0
2086.0,972.0,2778.0,197.0,2354.0,2129.0,2751.0,1723.0,1404.0,742.0,112.0,1196.0,1318.0,,73.0,725.0,3091.0,492.0,1207.0,2435.0,,1182.0,174.0,2410.0
2232.0,2527.0,1983.0,174.0,3151.0,1049.0,1273.0,1891.0,787.0,1017.0,430.0,3351.0,1691.0,,1585.0,1407.0,1023.0,2064.0,1183.0,2424.0,,2525.0,1439.0,2435.0
2121.0,444.0,326.0,1456.0,2914.0,2345.0,2850.0,2238.0,1597.0,1181.0,428.0,898.0,1781.0,,25.0,520.0,1354.0,630.0,942.0,2430.0,,444.0,618.0,2430.0
2038.0,2525.0,2383.0,1503.0,3351.0,2823.0,845.0,1860.0,1942.0,977.0,1309.0,1379.0,122.0,,617.0,3182.0,65.0,765.0,790.0,2710.0,,2410.0,312.0,2432.0
2354.0,376.0,3331.0,5.0,974.0,1117.0,2298.0,2952.0,2020.0,743.0,929.0,2375.0,2232.0,,951.0,1210.0,2006.0,1154.0,581.0,666.0,,1256.0,2420.0,2108.0
5.0,1499.0,3177.0,1191.0,1487.0,2618.0,1557.0,1700.0,1268.0,242.0,1860.0,1308.0,2038.0,,1108.0,108.0,512.0,1294.0,977.0,2140.0,,1161.0,488.0,2424.0
3343.0,585.0,2935.0,929.0,80.0,1767.0,2444.0,196.0,612.0,1943.0,1191.0,1256.0,2081.0,,682.0,12.0,526.0,2232.0,361.0,2260.0,,1302.0,211.0,1746.0
1065.0,521.0,2961.0,3112.0,376.0,2202.0,1891.0,1741.0,1319.0,1456.0,2228.0,912.0,3245.0,,1586.0,245.0,583.0,1039.0,428.0,771.0,,1196.0,871.0,2321.0
1066.0,1855.0,3373.0,1407.0,513.0,671.0,438.0,2095.0,1616.0,852.0,2740.0,609.0,1939.0,,977.0,197.0,3135.0,456.0,867.0,2344.0,,2433.0,672.0,1750.0
80.0,2410.0,2107.0,339.0,1065.0,586.0,3416.0,1248.0,777.0,2318.0,2275.0,2372.0,1500.0,,442.0,700.0,2849.0,99.0,742.0,1379.0,,2430.0,2542.0,1947.0
234.0,1210.0,3263.0,3113.0,3343.0,1822.0,2174.0,177.0,1598.0,1551.0,1017.0,516.0,1105.0,,1650.0,488.0,2535.0,78.0,1242.0,1236.0,,2108.0,929.0,2406.0
1236.0,2140.0,1189.0,997.0,1894.0,529.0,1196.0,859.0,492.0,430.0,327.0,974.0,899.0,,2418.0,455.0,2989.0,795.0,1551.0,2108.0,,2143.0,1119.0,1894.0
2429.0,1292.0,433.0,161.0,1746.0,183.0,1049.0,3360.0,2064.0,1644.0,1855.0,1557.0,2821.0,,701.0,174.0,89.0,1616.0,242.0,2143.0,,1750.0,455.0,974.0
2454.0,1326.0,439.0,380.0,1292.0,1502.0,994.0,2197.0,765.0,361.0,2197.0,1180.0,3351.0,,405.0,1860.0,671.0,553.0,1943.0,1746.0,,1855.0,1017.0,1781.0
2081.0,92.0,1560.0,880.0,1256.0,2207.0,1245.0,2862.0,1154.0,2583.0,161.0,3151.0,1217.0,,288.0,1181.0,2504.0,1103.0,1124.0,1750.0,,2140.0,2518.0,1707.0
723.0,1443.0,1174.0,2228.0,11.0,3121.0,1105.0,793.0,2232.0,3074.0,339.0,2414.0,1450.0,,866.0,1534.0,547.0,1104.0,430.0,3151.0,,2406.0,2228.0,3115.0
3416.0,1417.0,161.0,327.0,3086.0,950.0,2454.0,579.0,456.0,1124.0,1079.0,2499.0,2436.0,,91.0,1074.0,196.0,2121.0,2318.0,1691.0,,2882.0,1407.0,2882.0
3245.0,1035.0,730.0,3290.0,255.0,1938.0,81.0,1726.0,1039.0,428.0,822.0,131.0,2135.0,,1119.0,428.0,165.0,29.0,1950.0,1855.0,,974.0,3374.0,2414.0
771.0,609.0,2101.0,587.0,296.0,1768.0,3210.0,1973.0,1103.0,1491.0,3374.0,445.0,11.0,,587.0,2605.0,2471.0,1942.0,1181.0,3245.0,,1746.0,1855.0,1939.0
638.0,2473.0,2616.0,2275.0,444.0,969.0,757.0,114.0,1294.0,108.0,997.0,2914.0,2121.0,,293.0,2275.0,2952.0,91.0,1119.0,2914.0,,771.0,875.0,1855.0
296.0,1318.0,791.0,177.0,1192.0,2299.0,585.0,1399.0,78.0,312.0,2952.0,1239.0,1065.0,,438.0,1285.0,1731.0,1436.0,1644.0,2406.0,,230.0,3188.0,1687.0
2344.0,1105.0,1496.0,1541.0,122.0,2344.0,131.0,1696.0,553.0,12.0,1285.0,741.0,234.0,,2121.0,259.0,3327.0,1132.0,852.0,912.0,,2232.0,1564.0,230.0
925.0,1196.0,166.0,1111.0,2414.0,1145.0,225.0,1102.0,795.0,313.0,1111.0,80.0,2095.0,,581.0,1124.0,2725.0,1290.0,1017.0,1500.0,,2321.0,1191.0,2411.0
2444.0,2433.0,1686.0,1119.0,3083.0,1846.0,2429.0,1903.0,99.0,1541.0,5.0,2523.0,3083.0,,742.0,14.0,167.0,1102.0,2513.0,1318.0,,1781.0,329.0,771.0
2713.0,2430.0,1802.0,2420.0,736.0,1769.0,1726.0,1929.0,29.0,2513.0,572.0,1746.0,230.0,,595.0,2523.0,2824.0,2418.0,108.0,974.0,,2081.0,3132.0,180.0
1401.0,2108.0,2589.0,112.0,1707.0,925.0,91.0,3290.0,630.0,1407.0,1177.0,1210.0,255.0,,978.0,852.0,2095.0,951.0,2427.0,1894.0,,1939.0,1065.0,3150.0
899.0,1750.0,2323.0,949.0,1105.0,1646.0,1873.0,158.0,1436.0,1047.0,1016.0,2751.0,898.0,,1183.0,3290.0,417.0,320.0,1456.0,1947.0,,3245.0,1046.0,1236.0
1687.0,2406.0,2487.0,875.0,2862.0,2485.0,123.0,1226.0,1132.0,875.0,1374.0,513.0,376.0,,388.0,211.0,657.0,2583.0,2583.0,2882.0,,2038.0,1539.0,2436.0
2037.0,2882.0,3305.0,259.0,912.0,717.0,2527.0,135.0,1102.0,3081.0,1535.0,1577.0,945.0,,520.0,1439.0,2564.0,1950.0,794.0,2146.0,,1217.0,1079.0,1770.0
3351.0,771.0,64.0,1672.0,3210.0,2142.0,2269.0,1689.0,2121.0,3113.0,663.0,438.0,912.0,,473.0,2542.0,2232.0,669.0,1439.0,1308.0,,2121.0,1534.0,2429.0
1723.0,974.0,2501.0,11.0,1330.0,1859.0,1851.0,3031.0,91.0,1130.0,228.0,50.0,123.0,,1207.0,1130.0,1039.0,1493.0,1036.0,92.0,,972.0,16.0,2344.0
1450.0,1746.0,1338.0,1079.0,1467.0,1531.0,2503.0,1443.0,1104.0,168.0,3132.0,122.0,1467.0,,1036.0,880.0,2121.0,96.0,520.0,230.0,,899.0,177.0,2232.0
2850.0,1781.0,1421.0,1860.0,1302.0,3151.0,1813.0,2739.0,1290.0,1066.0,1633.0,1707.0,3210.0,,313.0,929.0,1066.0,942.0,1074.0,2821.0,,1066.0,2275.0,5.0
122.0,1947.0,2441.0,1177.0,638.0,2260.0,2372.0,468.0,2418.0,2830.0,31.0,444.0,2407.0,,430.0,1661.0,99.0,870.0,168.0,50.0,,1947.0,15.0,1065.0
2847.0,1894.0,2061.0,987.0,857.0,1188.0,158.0,1896.0,942.0,794.0,379.0,757.0,2325.0,,1181.0,16.0,2197.0,1640.0,1066.0,3083.0,,1707.0,2523.0,2038.0
438.0,2081.0,925.0,2740.0,2475.0,1189.0,1226.0,1288.0,951.0,725.0,380.0,168.0,180.0,,1943.0,329.0,168.0,493.0,725.0,1450.0,,1187.0,259.0,3343.0
1864.0,230.0,2469.0,3374.0,3150.0,1560.0,1689.0,1505.0,1950.0,1074.0,1095.0,1860.0,135.0,,743.0,80.0,942.0,1704.0,1636.0,1256.0,,1450.0,756.0,2121.0
1187.0,2321.0,1830.0,12.0,2523.0,3368.0,168.0,3073.0,1719.0,1636.0,2519.0,1723.0,1552.0,,852.0,1553.0,91.0,780.0,216.0,3351.0,,723.0,3112.0,2354.0
1500.0,1707.0,776.0,1046.0,2121.0,1910.0,2238.0,2291.0,870.0,2427.0,43.0,2325.0,1557.0,,2318.0,824.0,1719.0,1943.0,20.0,2411.0,,2354.0,824.0,2081.0
1432.0,1236.0,2570.0,3051.0,1258.0,3008.0,177.0,2349.0,1066.0,700.0,949.0,81.0,609.0,,361.0,15.0,1242.0,164.0,1929.0,741.0,,1236.0,1672.0,3245.0
180.0,1450.0,2754.0,1095.0,1476.0,3079.0,1277.0,3081.0,2527.0,3132.0,1564.0,1054.0,2523.0,,1491.0,339.0,1407.0,702.0,1210.0,736.0,,1691.0,2605.0,723.0
1770.0,3245.0,3204.0,1811.0,2372.0,2323.0,1700.0,1950.0,2583.0,216.0,1553.0,1891.0,1180.0,,1950.0,1309.0,2683.0,835.0,3081.0,3073.0,,3150.0,1130.0,2454.0
492.0,723.0,99.0,663.0,2298.0,1576.0,2952.0,2663.0,168.0,2683.0,68.0,1105.0,2751.0,,1719.0,1855.0,3392.0,1207.0,3074.0,234.0,,1308.0,2197.0,234.0
736.0,2232.0,1584.0,1054.0,1557.0,2533.0,1741.0,2847.0,1242.0,1929.0,12.0,2860.0,1066.0,,3074.0,871.0,1065.0,3081.0,3349.0,1196.0,,376.0,1285.0,899.0
1217.0,1217.0,3053.0,1135.0,1947.0,1338.0,92.0,2860.0,1636.0,1098.0,1503.0,255.0,1770.0,,942.0,297.0,2108.0,1585.0,875.0,2414.0,,1467.0,2342.0,3416.0
1002.0,2038.0,530.0,713.0,609.0,758.0,1903.0,2499.0,1943.0,615.0,322.0,651.0,2952.0,,2830.0,322.0,1750.0,1066.0,1491.0,3010.0,,2444.0,339.0,1187.0
912.0,1939.0,3116.0,190.0,1689.0,3014.0,2325.0,1982.0,493.0,3349.0,713.0,1273.0,1452.0,,1456.0,663.0,1781.0,25.0,3182.0,609.0,,1065.0,1553.0,296.0
521.0,899.0,1919.0,2957.0,1239.0,439.0,1303.0,2352.0,780.0,245.0,670.0,1467.0,1812.0,,1017.0,2228.0,2430.0,1313.0,2683.0,1217.0,,234.0,1661.0,638.0
946.0,2121.0,3318.0,1309.0,651.0,2010.0,1288.0,2158.0,1704.0,455.0,190.0,1700.0,3369.0,,794.0,380.0,1939.0,866.0,1407.0,1277.0,,1499.0,12.0,122.0
15.0,1187.0,2974.0,196.0,2444.0,2710.0,196.0,1049.0,5.0,3182.0,2957.0,945.0,2935.0,,867.0,3374.0,1855.0,1719.0,2830.0,1452.0,,3362.0,3051.0,2444.0
